sample_id,true_lat,true_lon,pred_lat,pred_lon,age_bp,error_km,sigma_final,alpha_precision,group,sequencing_type,locality_id,mu_knn_lat,mu_knn_lon,sigma_knn_corrected,mu_mlp_lat,mu_mlp_lon,sigma_mlp,neighbor_ids,neighbor_lats,neighbor_lons,neighbor_distances,potential_outlier,country,original_group_id,political_entity,data_type,publication,group_id,age_bin,nll,raw_sigma_knn,true_x,true_y,pred_x,pred_y,mu_knn_x,mu_knn_y,mu_mlp_x,mu_mlp_y
I15944_d.AG,40.62666700,8.32305600,48.82508280,8.23983807,5575.000000,909.223788,1126.804443,0.61531150,Italy,1240k,"Anghelu Ruju (Sardinia, Sassari province)",,,1436.484863,,,1816.744751,,,,,false,Italy,Italy_Sardinia_N_lc.AG,Italy,1240k,FernandesNatureEcologyEvolution2020,Italy,4000-6000 BP,7.35268857,729.674805,4178.459469,1949.283323,4191.727677,2858.410295,3812.466080,3134.505090,4798.358780,2416.795191
I15945.AG,40.62666700,8.32305600,48.67250560,22.54143847,5825.000000,1437.276013,1190.399536,0.48603511,Italy,1240k,"Anghelu Ruju (Sardinia, Sassari province)",,,1707.492920,,,1660.450806,,,,,false,Italy,Italy_Sardinia_N.AG,Italy,1240k,FernandesNatureEcologyEvolution2020,Italy,4000-6000 BP,7.81093909,1154.287109,4178.459469,1949.283323,5239.896195,2918.362482,5693.779618,3398.861261,4810.677582,2463.974817
I15946.AG,40.62666700,8.32305600,44.12474533,19.99321206,5968.000000,1038.807803,1254.376221,0.34855098,Italy,1240k,"Anghelu Ruju (Sardinia, Sassari province)",,,2124.685547,,,1554.130859,,,,,false,Italy,Italy_Sardinia_N.AG,Italy,1240k,FernandesNatureEcologyEvolution2020,Italy,4000-6000 BP,7.47730735,1536.701416,4178.459469,1949.283323,5119.903641,2388.378443,5689.592850,2184.825556,4815.097397,2497.287317
I15947.AG,40.62666700,8.32305600,48.75665461,8.38902462,5575.000000,901.591843,1142.723511,0.60436517,Italy,1240k,"Anghelu Ruju (Sardinia, Sassari province)",,,1469.912354,,,1816.744751,,,,,false,Italy,Italy_Sardinia_N_contam.AG,Italy,1240k,FernandesNatureEcologyEvolution2020,Italy,4000-6000 BP,7.35241849,729.674805,4178.459469,1949.283323,4202.519516,2850.554073,3812.466080,3134.505090,4798.358780,2416.795191
I15947_d.AG,40.62666700,8.32305600,48.82185615,8.24689226,5575.000000,908.860435,1127.561157,0.61479461,Italy,1240k,"Anghelu Ruju (Sardinia, Sassari province)",,,1438.053711,,,1816.744751,,,,,false,Italy,Italy_Sardinia_N.AG,Italy,1240k,FernandesNatureEcologyEvolution2020,Italy,4000-6000 BP,7.35266330,729.674805,4178.459469,1949.283323,4192.237290,2858.039320,3812.466080,3134.505090,4798.358780,2416.795191
I16092.AG,50.37752000,13.79125500,45.13381991,32.09612808,5385.000000,1480.427074,1078.222778,0.66996372,Czechia,1240k,"Dobroměřice (Ústecký Region, Louny District)",,,1317.294434,,,1876.841797,,,,,false,Czechia,Czechia_N.AG,Czechia,1240k,PattersonNature2021,Czechia,4000-6000 BP,7.92566853,265.445038,4590.562653,3036.472797,6033.037064,2703.408396,6652.185135,2851.956634,4776.185105,2401.859888
I16121.AG,50.14576600,14.22142100,46.08569219,16.81748840,5850.000000,490.605206,1284.991455,0.38775373,Czechia,1240k,"Makotrasy (Central Bohemian Region, Kladno District)",,,2063.584473,,,1642.242065,,,,,false,Czechia,Czechia_C_Baalberge.AG,Czechia,1240k,PapacScienceAdvances2021,Czechia,4000-6000 BP,7.23139162,1563.651367,4622.578996,3012.403244,4848.089203,2576.698511,4905.733323,2745.953638,4811.581467,2469.504236
I16122.AG,50.14576600,14.22142100,46.09030420,16.82042012,5850.000000,490.216836,1282.973633,0.38967496,Czechia,1240k,"Makotrasy (Central Bohemian Region, Kladno District)",,,2055.258789,,,1642.242065,,,,,false,Czechia,Czechia_C_Baalberge.AG,Czechia,1240k,PapacScienceAdvances2021,Czechia,4000-6000 BP,7.22993382,1563.651367,4622.578996,3012.403244,4848.270111,2577.229639,4905.733323,2745.953638,4811.581467,2469.504236
I16163.AG,40.62666700,8.32305600,43.03534693,14.12223982,2576.000000,552.147487,900.228577,0.68951339,Italy,1240k,"Anghelu Ruju (Sardinia, Sassari province)",,,1084.130249,,,1615.590820,,,,,false,Italy,Italy_Sardinia_IA_2.AG,Italy,1240k,FernandesNatureEcologyEvolution2020,Italy,2500-4000 BP,6.99074256,165.433243,4178.459469,1949.283323,4657.720089,2223.465936,4800.474137,2050.134943,4340.698929,2608.390802
I16168.AG,40.62666700,8.32305600,48.05498337,15.04306471,5807.000000,982.647291,1270.710571,0.42337000,Italy,1240k,"Anghelu Ruju (Sardinia, Sassari province)",,,1952.929688,,,1673.393433,,,,,false,Italy,Italy_Sardinia_N.AG,Italy,1240k,FernandesNatureEcologyEvolution2020,Italy,4000-6000 BP,7.44633211,1377.614502,4178.459469,1949.283323,4696.800316,2784.099748,4542.619790,3225.444208,4810.001892,2460.058313
I16169.AG,40.62666700,8.32305600,44.14542554,14.49277559,4177.000000,641.545685,1120.622070,0.45116979,Italy,1240k,"Anghelu Ruju (Sardinia, Sassari province)",,,1668.357666,,,1512.655884,,,,,false,Italy,Italy_Sardinia_N.AG,Italy,1240k,FernandesNatureEcologyEvolution2020,Italy,4000-6000 BP,7.18551202,900.483276,4178.459469,1949.283323,4681.013512,2348.056818,4867.940110,2121.797052,4527.349175,2534.055261
I16170.AG,40.62666700,8.32305600,38.88111452,31.18085570,3337.000000,1966.269996,1004.860352,0.75334466,Italy,1240k,"Anghelu Ruju (Sardinia, Sassari province)",,,1157.734131,,,2023.300415,,,,,false,Italy,Italy_Sardinia_MBA.AG,Italy,1240k,FernandesNatureEcologyEvolution2020,Italy,2500-4000 BP,8.82705764,179.580154,4178.459469,1949.283323,6143.770096,2010.698602,6651.928543,1876.120722,4591.732742,2421.731897
I16183.AG,40.62666700,8.32305600,47.31138646,15.13430743,5164.000000,921.072494,1263.584595,0.53863430,Italy,1240k,"Anghelu Ruju (Sardinia, Sassari province)",,,1721.699463,,,1860.294312,,,,,false,Italy,Italy_Sardinia_N.AG,Italy,1240k,FernandesNatureEcologyEvolution2020,Italy,4000-6000 BP,7.40738184,1039.048462,4178.459469,1949.283323,4709.154877,2702.102640,4686.424797,2951.552744,4735.691758,2410.875147
I16247.AG,48.84750000,5.94720000,45.99780399,11.51585674,4534.000000,526.194211,1203.494873,0.34793261,France,1240k,"Martincourt (Grand Est Region, Meurthe-et-Moselle Department, Toul arrondissement)",,,2040.312622,,,1490.383423,,,,,false,France,France_GrandEst_EBA.AG,France,1240k,PattersonNature2021,France,4000-6000 BP,7.18856645,1497.843140,4023.622531,2867.539365,4438.566468,2543.962671,4211.958084,2575.384607,4559.481053,2527.196466
I16268.AG,50.05438500,14.36338700,47.81367607,5.70075477,2250.000000,681.409724,1006.838867,0.53273219,Czechia,1240k,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",,,1379.448486,,,1472.912842,,,,,false,Czechia,Czechia_IA_LaTene.AG,Czechia,1240k,PattersonNature2021,Czechia,1000-2500 BP,7.14358734,588.810547,4633.304771,3002.848283,3999.032364,2753.814699,3791.059891,2818.839166,4236.141800,2679.680277
I16269.AG,50.05438500,14.36338700,47.87155640,5.35357196,2250.000000,702.489330,942.915833,0.59018135,Czechia,1240k,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",,,1227.383179,,,1472.912842,,,,,false,Czechia,Czechia_IA_LaTene.AG,Czechia,1240k,PattersonNature2021,Czechia,1000-2500 BP,7.12650298,588.810547,4633.304771,3002.848283,3973.462784,2761.809259,3791.059891,2818.839166,4236.141800,2679.680277
I16270.AG,50.05438500,14.36338700,47.86199631,5.41143351,2250.000000,698.952442,953.856079,0.58061618,Czechia,1240k,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",,,1251.809692,,,1472.912842,,,,,false,Czechia,Czechia_IA_LaTene.AG,Czechia,1240k,PattersonNature2021,Czechia,1000-2500 BP,7.12898514,588.810547,4633.304771,3002.848283,3977.720108,2760.478182,3791.059891,2818.839166,4236.141800,2679.680277
