sample_id,true_lat,true_lon,pred_lat,pred_lon,age_bp,error_km,sigma_final,alpha_precision,group,sequencing_type,locality_id,age_bin,split,nll,sigma_knn_corrected,raw_sigma_knn,sigma_mlp,political_entity,pulldown_strategy,data_type,publication
MA973.SG,58.59430900,26.33031700,48.84234748,17.41642866,4416.000000,1232.170449,1351.741455,0.45392594,Estonia_CordedWare.SG,Shotgun,"Kunila (Jõgeva County, Põltsamaa Municipality, Laasme Village)",4000-6000 BP,test,7.62460432,2006.324341,1340.557861,1829.228027,Estonia,Native Pulldown on 3.2M snpset,Shotgun,SaagCurrentBiology2017
MIL001.SG,56.92714260,39.64547870,50.79889963,14.76009210,4494.000000,1753.621605,1253.153442,0.52800196,Russia_Ivanovo_Fatyanovo_BA.SG,Shotgun,"Miloslavka (Ivanovo Oblast, Ilyinsky District, Miloslavka Village)",4000-6000 BP,test,8.11253244,1724.592407,1045.886841,1824.039185,Russia,Native Pulldown on 3.2M snpset,Shotgun,SaagMetspaluScience2021
MIL002.SG,56.92714260,39.64547870,47.40425676,14.62342350,4127.000000,1991.165776,1234.641479,0.55097497,Russia_Ivanovo_Fatyanovo_BA.SG,Shotgun,"Miloslavka (Ivanovo Oblast, Ilyinsky District, Miloslavka Village)",4000-6000 BP,test,8.41901422,1663.316772,1047.520264,1842.491943,Russia,Native Pulldown on 3.2M snpset,Shotgun,SaagMetspaluScience2021
mid001.SG,59.15762500,-3.10046000,55.08199727,10.91806031,5173.000000,959.205716,1088.413208,0.61800015,Scotland_Megalithic.SG,Shotgun,"Midhowe (Scotland, Orkney, Rousay)",4000-6000 BP,test,7.38081059,1384.520752,466.065735,1761.011475,United Kingdom,Native Pulldown on 3.2M snpset,Shotgun,SanchezQuintoPNAS2019
mid002.SG,59.15762500,-3.10046000,52.20554675,-0.38232301,5410.000000,792.877946,1018.532349,0.65565264,Scotland_Megalithic.SG,Shotgun,"Midhowe (Scotland, Orkney, Rousay)",4000-6000 BP,test,7.22911130,1257.876221,244.292130,1735.707031,United Kingdom,Native Pulldown on 3.2M snpset,Shotgun,SanchezQuintoPNAS2019
MYG001.AG,38.18688900,21.77652800,38.28088803,33.75492965,3478.000000,1051.776750,785.572205,0.85170585,Greece_Mygdalia_LBA.rel.AG,1240k,"Mygdalia (Achaea, Patras region)",2500-4000 BP,test,7.56269488,851.218933,134.889542,2039.971436,Greece,Native pulldown on 3.2M snpset,1240k,SkourtaniotiRingbauerNatureEcologyEvolution2023
MYG002.AG,38.18688900,21.77652800,37.72311835,23.46367035,3526.000000,156.812572,862.314880,0.82007015,Greece_Mygdalia_LBA.rel.AG,1240k,"Mygdalia (Achaea, Patras region)",2500-4000 BP,test,6.77615533,952.226746,195.116013,2032.892090,Greece,Native pulldown on 3.2M snpset,1240k,SkourtaniotiRingbauerNatureEcologyEvolution2023
MYG003.AG,38.18688900,21.77652800,49.12771597,7.56135095,3441.000000,1660.877812,1275.620361,0.61104584,Greece_Mygdalia_LBA.AG,1240k,"Mygdalia (Achaea, Patras region)",2500-4000 BP,test,7.99881041,1631.866211,1063.213013,2045.371582,Greece,Native pulldown on 3.2M snpset,1240k,SkourtaniotiRingbauerNatureEcologyEvolution2023
MYG004.AG,38.18688900,21.77652800,46.70304967,14.43102685,3462.000000,1116.064375,1468.739868,0.48281604,Greece_Mygdalia_LBA.AG,1240k,"Mygdalia (Achaea, Patras region)",2500-4000 BP,test,7.58086802,2113.752197,1553.408081,2042.313477,Greece,Native pulldown on 3.2M snpset,1240k,SkourtaniotiRingbauerNatureEcologyEvolution2023
MYG005.AG,38.18688900,21.77652800,48.45245402,13.83916234,3416.000000,1302.475064,1418.558350,0.52068681,Greece_Mygdalia_LBA.rel.AG,1240k,"Mygdalia (Achaea, Patras region)",2500-4000 BP,test,7.67891274,1965.888672,1396.556641,2048.979004,Greece,Native pulldown on 3.2M snpset,1240k,SkourtaniotiRingbauerNatureEcologyEvolution2023
MYG006.AG,38.18688900,21.77652800,38.29451693,33.73669971,3478.000000,1050.130309,788.275269,0.85068357,Greece_Mygdalia_LBA.rel.AG,1240k,"Mygdalia (Achaea, Patras region)",2500-4000 BP,test,7.55720887,854.661011,134.889542,2039.971436,Greece,Native pulldown on 3.2M snpset,1240k,SkourtaniotiRingbauerNatureEcologyEvolution2023
MYG008.AG,38.18688900,21.77652800,46.06004314,17.60967180,3473.000000,934.792075,1480.964844,0.47334132,Greece_Mygdalia_LBA.rel.AG,1240k,"Mygdalia (Achaea, Patras region)",2500-4000 BP,test,7.49965881,2152.571289,1593.304077,2040.704468,Greece,Native pulldown on 3.2M snpset,1240k,SkourtaniotiRingbauerNatureEcologyEvolution2023
esp005.SG,42.32294400,-2.41212000,51.88389712,6.74318360,3400.000000,1265.117817,843.918762,0.73933792,Spain_BA.SG,Shotgun,"Cueva de los Lagos (La Rioja, Aguilar de Alhama)",2500-4000 BP,test,7.86170522,981.474792,149.852448,1652.957642,Spain,Native Pulldown on 3.2M snpset,Shotgun,ValdioseraPNAS2018
AEHIb.SG,48.90900000,12.20100000,49.43946798,15.42368187,1503.000000,242.317696,829.470581,0.59676081,Germany_EarlyMedieval_o1.SG,Shotgun,"Alteglofsheim (Bayern, Oberpfalz, Regensburg-Landkreis)",1000-2500 BP,test,6.76345918,1073.744263,482.496490,1306.229980,Germany,Native Pulldown on 3.2M snpset,Shotgun,VeeramahPNAS2018
Alh10.SG,48.58000000,12.20000000,51.67837458,16.02523049,1477.000000,439.984478,954.977966,0.45724607,Germany_EarlyMedieval.SG,Shotgun,"Altheim (Bayern, Niederbayern, Landshut-Landkreis)",1000-2500 BP,test,6.96782312,1412.272095,915.724548,1296.259277,Germany,Native Pulldown on 3.2M snpset,Shotgun,VeeramahPNAS2018
Alh1.SG,48.58000000,12.20000000,49.50504509,16.28789214,1500.000000,316.130612,812.402405,0.61253041,Germany_EarlyMedieval.SG,Shotgun,"Altheim (Bayern, Niederbayern, Landshut-Landkreis)",1000-2500 BP,test,6.77570709,1038.023926,449.599060,1305.125732,Germany,Native Pulldown on 3.2M snpset,Shotgun,VeeramahPNAS2018
Alh2.SG,48.58000000,12.20000000,47.75111719,12.54337250,1529.000000,95.586118,1057.212769,0.35387975,Germany_EarlyMedieval.SG,Shotgun,"Altheim (Bayern, Niederbayern, Landshut-Landkreis)",1000-2500 BP,test,6.96747854,1777.192749,1414.244263,1315.242065,Germany,Native Pulldown on 3.2M snpset,Shotgun,VeeramahPNAS2018
Alh3a.SG,48.58000000,12.20000000,49.92704269,15.20020022,1491.000000,264.930373,849.692139,0.57393497,Germany_EarlyMedieval.SG,Shotgun,"Altheim (Bayern, Niederbayern, Landshut-Landkreis)",1000-2500 BP,test,6.79348238,1121.579956,613.377563,1301.738159,Germany,Native Pulldown on 3.2M snpset,Shotgun,VeeramahPNAS2018
NW54.SG,48.98888900,12.15277800,51.48079487,13.94753790,1482.000000,305.360363,885.786499,0.53447253,Germany_EarlyMedieval_o1.SG,Shotgun,Burgweinting - Nord-West II (Bavaria),1000-2500 BP,test,6.84589657,1211.619751,740.019714,1298.244141,Germany,Native Pulldown on 3.2M snpset,Shotgun,VeeramahPNAS2018
LOT001.AG,37.67438700,-1.69700000,49.55022628,15.13441742,3849.000000,1881.188414,1000.006897,0.74594796,Spain_SE_Iberia_BA_Argar.AG,1240k,"Los Tintes (Murcia, Lorca)",2500-4000 BP,test,8.67717269,1157.840576,296.235626,1983.999878,Spain,Native Pulldown on 3.2M snpset,1240k,VillalbaMoucoSciAdv2021
CHA001_merged.AG,42.21512900,-0.13845700,46.09091096,12.49800690,7127.000000,1097.192760,595.673767,0.17517091,Spain_EN.AG,1240k,"Cueva de Chaves (Aragón, Huesca, Bastarás)",>6000 BP,test,8.08605666,1423.237915,263.773499,655.883179,Spain,Native Pulldown on 3.2M snpset,1240k,VillalbaMoucoCurrentBiology2019
CHA002_merged.AG,42.21512900,-0.13845700,46.08004693,12.46815411,7127.000000,1094.618962,595.202454,0.17647575,Spain_EN.AG,1240k,"Cueva de Chaves (Aragón, Huesca, Bastarás)",>6000 BP,test,8.07999080,1416.844482,263.773499,655.883179,Spain,Native Pulldown on 3.2M snpset,1240k,VillalbaMoucoCurrentBiology2019
CHA003_merged.AG,42.21512900,-0.13845700,47.58188978,17.44181988,7075.000000,1507.031224,567.599731,0.19314370,Spain_EN.AG,1240k,"Cueva de Chaves (Aragón, Huesca, Bastarás)",>6000 BP,test,9.86618127,1291.522339,0.001000,631.893799,Spain,Native Pulldown on 3.2M snpset,1240k,VillalbaMoucoCurrentBiology2019
CHA004.A0102.AG,42.21512900,-0.13845700,47.37736339,16.38997444,6420.000000,1424.494704,880.125244,0.26061121,Spain_EN.AG,1240k,"Cueva de Chaves (Aragón, Huesca, Bastarás)",>6000 BP,test,8.08985741,1724.042358,947.437134,1023.547607,Spain,Native Pulldown on 3.2M snpset,1240k,VillalbaMoucoCurrentBiology2019
I6266.AG,44.38501900,40.39458800,49.63435852,14.48924939,5385.000000,2029.490395,932.455383,0.67252535,Russia_Caucasus_Maikop_Novosvobodnaya.AG,1240k,"Dlinnaya-Polyana (Republic of Adygea, Maykopsky District, Klady site)",4000-6000 BP,test,9.20640035,1137.034790,141.662994,1629.443115,Russia,Native Pulldown on 3.2M snpset,1240k,WangNatureCommunications2019
I6267.AG,44.38501900,40.39458800,51.87662014,0.71989774,5410.000000,3012.642862,973.286499,0.63865238,Russia_Caucasus_Maikop_Novosvobodnaya.AG,1240k,"Dlinnaya-Polyana (Republic of Adygea, Maykopsky District, Klady site)",4000-6000 BP,test,11.67121227,1217.890991,244.292130,1619.116455,Russia,Native Pulldown on 3.2M snpset,1240k,WangNatureCommunications2019
I6268.AG,44.38501900,40.39458800,49.46103052,14.83356896,5550.000000,2002.617419,880.204285,0.68064475,Russia_Caucasus_Maikop_Novosvobodnaya.AG,1240k,"Dlinnaya-Polyana (Republic of Adygea, Maykopsky District, Klady site)",4000-6000 BP,test,9.36836114,1066.898804,70.908630,1557.565918,Russia,Native Pulldown on 3.2M snpset,1240k,WangNatureCommunications2019
I6272.AG,44.38501900,40.39458800,47.68802825,11.51214434,5040.000000,2240.610581,1294.184448,0.45479947,Russia_Caucasus_Maikop_Novosvobodnaya.AG,1240k,"Dlinnaya-Polyana (Republic of Adygea, Maykopsky District, Klady site)",4000-6000 BP,test,8.66432120,1919.049438,1206.039917,1752.742188,Russia,Native Pulldown on 3.2M snpset,1240k,WangNatureCommunications2019
IV3002.AG,45.68540400,42.92144800,49.88978797,16.71470135,5201.000000,1992.144813,1239.613037,0.46801674,Russia_Steppe_Maikop_o.AG,1240k,"Ipatovo-3 (Stavropol Krai, Ipatovsky municipality)",4000-6000 BP,test,8.41389139,1811.988525,1156.907715,1699.562500,Russia,Native Pulldown on 3.2M snpset,1240k,WangNatureCommunications2019
MK5004.AG,43.90535400,43.52188300,50.99959634,12.78001042,5150.000000,2409.446264,1246.726196,0.47290155,Russia_Caucasus_LateMaikop.AG,1240k,"Maryinskaya-5 (Stavropol Krai, Kirovsky municipality)",4000-6000 BP,test,8.99578372,1812.949463,1057.530884,1717.217041,Russia,Native Pulldown on 3.2M snpset,1240k,WangNatureCommunications2019
MK5008.AG,43.90535400,43.52188300,50.32320808,14.26260133,5187.000000,2296.677572,1268.421753,0.44621462,Russia_Caucasus_LateMaikop.AG,1240k,"Maryinskaya-5 (Stavropol Krai, Kirovsky municipality)",4000-6000 BP,test,8.78476929,1898.854980,1192.312134,1704.484009,Russia,Native Pulldown on 3.2M snpset,1240k,WangNatureCommunications2019
MK5009.AG,43.90535400,43.52188300,50.86202928,24.07329977,4705.000000,1635.381388,1269.791382,0.52388263,Russia_North_Caucasus.AG,1240k,"Maryinskaya-5 (Stavropol Krai, Kirovsky municipality)",4000-6000 BP,test,7.97596842,1754.346558,1052.157471,1840.243774,Russia,Native Pulldown on 3.2M snpset,1240k,WangNatureCommunications2019
PG2001.AG,43.82269100,43.35027800,47.45869464,17.51817723,6850.000000,2028.361994,570.409729,0.29053068,Russia_Steppe_Eneolithic.AG,1240k,"Progress-2 (Stavropol Krai, Kirovsky municipality)",>6000 BP,test,12.66882940,1058.256470,42.592720,677.204956,Russia,Native Pulldown on 3.2M snpset,1240k,WangNatureCommunications2019
PG2004.AG,43.82269100,43.35027800,48.87463247,17.73716343,6088.000000,2021.687954,1051.517456,0.30096421,Russia_Steppe_Eneolithic.AG,1240k,"Progress-2 (Stavropol Krai, Kirovsky municipality)",>6000 BP,test,8.80625902,1916.721802,1193.146484,1257.670288,Russia,Native Pulldown on 3.2M snpset,1240k,WangNatureCommunications2019
SA6001.AG,45.43182100,43.70498500,49.03629815,15.57656318,5397.000000,2138.422927,1291.671387,0.36779350,Russia_Steppe_Maikop.AG,1240k,"Sharakhalsun-6 (Stavropol Krai, Turkmensky District)",4000-6000 BP,test,8.53411055,2129.854980,1349.296875,1624.510742,Russia,Native Pulldown on 3.2M snpset,1240k,WangNatureCommunications2019
SA6003.AG,45.43182100,43.70498500,47.33479519,11.75072287,4318.000000,2435.758634,1222.519409,0.59073800,Russia_Steppe_Catacomb.AG,1240k,"Sharakhalsun-6 (Stavropol Krai, Turkmensky District)",4000-6000 BP,test,9.09351584,1590.590210,939.876221,1910.975342,Russia,Native Pulldown on 3.2M snpset,1240k,WangNatureCommunications2019
SA6004.AG,45.43182100,43.70498500,46.12515159,17.96881064,5159.000000,1982.554435,1371.907715,0.35945639,Russia_Steppe_Maikop.AG,1240k,"Sharakhalsun-6 (Stavropol Krai, Turkmensky District)",4000-6000 BP,test,8.26812571,2288.241211,1500.528320,1714.156738,Russia,Native Pulldown on 3.2M snpset,1240k,WangNatureCommunications2019
SA6013.AG,45.43182100,43.70498500,52.97112500,13.23660597,5167.000000,2334.974149,1005.906128,0.65453541,Russia_Steppe_Maikop_o.AG,1240k,"Sharakhalsun-6 (Stavropol Krai, Turkmensky District)",4000-6000 BP,test,9.60777839,1243.342773,287.443756,1711.416260,Russia,Native Pulldown on 3.2M snpset,1240k,WangNatureCommunications2019
MOK12.SG,45.93472200,20.40444400,49.72283792,11.19877451,3900.000000,805.993055,1125.774414,0.62451410,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28251538,1424.558228,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK13.SG,45.93472200,20.40444400,49.71984794,11.21955776,3900.000000,804.512903,1132.153320,0.62024677,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28435586,1437.550171,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK15.SG,45.93472200,20.40444400,49.71929775,11.22337973,3900.000000,804.240717,1133.322632,0.61946195,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28469696,1439.946167,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK17A.SG,45.93472200,20.40444400,49.72259277,11.20047867,3900.000000,805.871679,1126.298706,0.62416422,Serbia_Mokrin_EBA_Maros_oAegean.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28266533,1425.621094,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK19A.SG,45.93472200,20.40444400,49.72101314,11.21146236,3900.000000,805.089445,1129.672729,0.62190896,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28363604,1432.482300,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK20.SG,45.93472200,20.40444400,49.72233394,11.20227898,3900.000000,805.743465,1126.852417,0.62379456,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28282396,1426.744507,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK21A.SG,45.93472200,20.40444400,49.72535094,11.18128399,3900.000000,807.238722,1120.378052,0.62810510,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28098565,1413.671265,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK22.SG,45.93472200,20.40444400,49.72124158,11.20987427,3900.000000,805.202544,1129.185547,0.62223512,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28349528,1431.489258,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK24A.SG,45.93472200,20.40444400,49.72013685,11.21755103,3900.000000,804.655820,1131.538940,0.62065881,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28417710,1436.292847,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK25A.SG,45.93472200,20.40444400,49.71955603,11.22158556,3900.000000,804.368490,1132.773804,0.61983037,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28453671,1438.821045,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK26A.SG,45.93472200,20.40444400,49.72003451,11.21826239,3900.000000,804.605161,1131.756836,0.62051272,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28424047,1436.738525,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK27.SG,45.93472200,20.40444400,49.72250076,11.20111969,3900.000000,805.826035,1126.495728,0.62403268,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28272172,1426.020874,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK28A.SG,45.93472200,20.40444400,49.72022123,11.21696490,3900.000000,804.697563,1131.359497,0.62077910,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28412496,1435.926025,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK29A.SG,45.93472200,20.40444400,49.71867637,11.22769368,3900.000000,803.933484,1134.640991,0.61857605,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28508289,1442.653198,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK30.SG,45.93472200,20.40444400,49.72096274,11.21181236,3900.000000,805.064517,1129.780151,0.62183714,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28366711,1432.701050,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK31.SG,45.93472200,20.40444400,49.72113069,11.21064555,3900.000000,805.147619,1129.422363,0.62207675,Serbia_Mokrin_EBA_Maros_oAegean.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28356370,1431.971558,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK32.SG,45.93472200,20.40444400,49.72091011,11.21217839,3900.000000,805.038451,1129.892456,0.62176204,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28369960,1432.930054,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK33.SG,45.93472200,20.40444400,49.72058556,11.21443398,3900.000000,804.877814,1130.583984,0.62129885,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28389988,1434.341431,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
MOK9B.SG,45.93472200,20.40444400,49.72052031,11.21488771,3900.000000,804.845503,1130.723145,0.62120569,Serbia_Mokrin_EBA_Maros.SG,Shotgun,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",2500-4000 BP,test,7.28394024,1434.625610,624.004944,1837.191895,Serbia,Native Pulldown on 3.2M snpset,Shotgun,ZegaracScientificReports2021
RISE434.SG,48.93200000,12.25900000,51.45591313,17.71395267,4703.000000,480.047214,1285.474976,0.49446461,Germany_CordedWare.SG,Shotgun,"Tiefbrunn (Bayern, Oberpfalz, Regensburg-Landkreis)",4000-6000 BP,test,7.22861211,1828.083374,1095.673462,1807.956055,Germany,Native Pulldown on 3.2M snpset,Shotgun,AllentoftNature2015
RISE487.SG,45.26000000,10.37900000,49.03067312,18.76368529,5207.000000,761.732939,1360.268066,0.40080816,Italy_North_Remedello_C.SG,Shotgun,"Remedello di Sotto (Lombardy, Brescia)",4000-6000 BP,test,7.37223000,2148.603271,1443.244141,1757.282349,Italy,Native Pulldown on 3.2M snpset,Shotgun,AllentoftNature2015
RISE489.SG,45.26000000,10.37900000,53.07024103,16.79320118,4702.000000,985.659334,1028.304810,0.67653483,Italy_North_Remedello_C.SG,Shotgun,"Remedello di Sotto (Lombardy, Brescia)",4000-6000 BP,test,7.39505523,1250.192261,320.926941,1808.040283,Italy,Native Pulldown on 3.2M snpset,Shotgun,AllentoftNature2015
RISE550.SG,46.55211100,43.69205600,51.71349325,12.37088477,4916.000000,2321.050752,1238.950317,0.52002352,Russia_Kalmykia_EBA_Yamnaya.SG,Shotgun,"Peschany-5 (Rostov Oblast, Remontnensky District)",4000-6000 BP,test,8.87683542,1718.076172,926.801758,1788.314697,Russia,Native Pulldown on 3.2M snpset,Shotgun,AllentoftNature2015
RISE563.SG,48.69100000,13.01600000,48.18160468,16.04779830,4411.000000,231.302456,1357.914307,0.44911760,Germany_BellBeaker.SG,Shotgun,"Osterhofen-Altenmarkt (Lower Bavaria, Deggendorf, Osterhofen)",4000-6000 BP,test,7.22821248,2026.246704,1377.499146,1829.544189,Germany,Native Pulldown on 3.2M snpset,Shotgun,AllentoftNature2015
RISE564.SG,48.69100000,13.01600000,48.20660169,10.61647978,4200.000000,185.573845,1189.291260,0.58241206,Germany_BellBeaker.SG,Shotgun,"Osterhofen-Altenmarkt (Lower Bavaria, Deggendorf, Osterhofen)",4000-6000 BP,test,7.09328665,1558.378784,801.624084,1840.408691,Germany,Native Pulldown on 3.2M snpset,Shotgun,AllentoftNature2015
RISE97.SG,55.55700000,13.05900000,42.04986510,17.80490202,3895.000000,1539.767314,1233.894409,0.54872048,Sweden_LN.SG,Shotgun,"Fredriksberg (Skåne län, Malmö)",2500-4000 BP,test,7.89654821,1665.721558,961.478088,1836.771729,Sweden,Native Pulldown on 3.2M snpset,Shotgun,AllentoftNature2015
